,start,end,duration,round_epochs,loss,accuracy,f1score,val_loss,val_accuracy,val_f1score,lr,first_dropout,first_neuron,first_activation,kernel_initializer,second_neuron,second_activation,second_dropout,last_activation,optimizer,losses,batch_size,epochs
2269,08/08/23-163024,08/08/23-163031,6.340025186538696,100,1.8719409704208374,0.566107988357544,0.5255191326141357,1.0286957025527954,0.6709956526756287,0.6607142090797424,5.0,0.2,24,elu,normal,36,relu,0.2,tanh,Adam,binary_crossentropy,400,20
2270,08/08/23-163031,08/08/23-163038,7.173844337463379,100,5.300796985626221,0.6536312699317932,0.0,5.609072685241699,0.6363636255264282,0.0,5.0,0.2,24,elu,normal,36,relu,0.2,tanh,Nadam,binary_crossentropy,200,20
2271,08/08/23-163039,08/08/23-163045,6.782325029373169,100,5.009745121002197,0.6387336850166321,0.14129304885864258,5.39827823638916,0.6320346593856812,0.12371131777763367,5.0,0.2,24,elu,normal,36,relu,0.2,tanh,Nadam,binary_crossentropy,400,20
2272,08/08/23-163046,08/08/23-163052,6.640265941619873,100,0.5484215021133423,0.7337057590484619,0.5649356842041016,0.5703456997871399,0.7142857313156128,0.42656636238098145,5.0,0.2,24,elu,normal,36,relu,0.4,sigmoid,Adam,binary_crossentropy,200,20
2273,08/08/23-163053,08/08/23-163059,6.2392048835754395,100,0.6206701993942261,0.6778398752212524,0.44780129194259644,0.5970475077629089,0.6969696879386902,0.43548381328582764,5.0,0.2,24,elu,normal,36,relu,0.4,sigmoid,Adam,binary_crossentropy,400,20
2274,08/08/23-163059,08/08/23-163107,7.149258375167847,100,0.5799663066864014,0.7076349854469299,0.5267964005470276,0.5707983374595642,0.7316017150878906,0.5034964680671692,5.0,0.2,24,elu,normal,36,relu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
2275,08/08/23-163107,08/08/23-163114,6.70307183265686,100,0.5781606435775757,0.7057728171348572,0.5236270427703857,0.5695693492889404,0.7186146974563599,0.5323740839958191,5.0,0.2,24,elu,normal,36,relu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
2276,08/08/23-163114,08/08/23-163121,6.667089462280273,100,2.1698732376098633,0.4450651705265045,0.4965651035308838,1.2896132469177246,0.3896103799343109,0.5200217962265015,5.0,0.2,24,elu,normal,36,relu,0.4,tanh,Adam,binary_crossentropy,200,20
2277,08/08/23-163121,08/08/23-163127,6.320144176483154,100,5.2852702140808105,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,5.0,0.2,24,elu,normal,36,relu,0.4,tanh,Adam,binary_crossentropy,400,20
2278,08/08/23-163128,08/08/23-163135,7.087419509887695,100,4.65083646774292,0.6685288548469543,0.25076016783714294,5.113870620727539,0.649350643157959,0.05128204822540283,5.0,0.2,24,elu,normal,36,relu,0.4,tanh,Nadam,binary_crossentropy,200,20
2279,08/08/23-163135,08/08/23-163142,6.76011323928833,100,5.238105773925781,0.659217894077301,0.0138888880610466,5.609072208404541,0.6363636255264282,0.0,5.0,0.2,24,elu,normal,36,relu,0.4,tanh,Nadam,binary_crossentropy,400,20
2280,08/08/23-163142,08/08/23-163149,6.683406591415405,100,0.5477750301361084,0.7355679869651794,0.5750725269317627,0.5448684096336365,0.7445887327194214,0.5046874284744263,5.0,0.2,24,elu,normal,36,elu,0.0,sigmoid,Adam,binary_crossentropy,200,20
2281,08/08/23-163149,08/08/23-163156,6.3108885288238525,100,0.5846025943756104,0.7001861929893494,0.4865899682044983,0.5903357267379761,0.7229437232017517,0.5555554628372192,5.0,0.2,24,elu,normal,36,elu,0.0,sigmoid,Adam,binary_crossentropy,400,20
2282,08/08/23-163156,08/08/23-163203,7.122845411300659,100,0.5443965196609497,0.7448789477348328,0.5646050572395325,0.5765213966369629,0.7445887327194214,0.4626666307449341,5.0,0.2,24,elu,normal,36,elu,0.0,sigmoid,Nadam,binary_crossentropy,200,20
2283,08/08/23-163203,08/08/23-163210,6.820948600769043,100,0.5896249413490295,0.7094972133636475,0.47237730026245117,0.5553056597709656,0.7359307408332825,0.5611510276794434,5.0,0.2,24,elu,normal,36,elu,0.0,sigmoid,Nadam,binary_crossentropy,400,20
2284,08/08/23-163210,08/08/23-163217,6.746911287307739,100,5.285270690917969,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,5.0,0.2,24,elu,normal,36,elu,0.0,tanh,Adam,binary_crossentropy,200,20
2285,08/08/23-163218,08/08/23-163224,6.364346981048584,100,4.012311935424805,0.6201117038726807,0.4367375075817108,3.3673269748687744,0.6883116960525513,0.4929576814174652,5.0,0.2,24,elu,normal,36,elu,0.0,tanh,Adam,binary_crossentropy,400,20
2286,08/08/23-163224,08/08/23-163232,7.23503303527832,100,1.780874490737915,0.5996275544166565,0.5215495228767395,1.307931661605835,0.5930736064910889,0.556930661201477,5.0,0.2,24,elu,normal,36,elu,0.0,tanh,Nadam,binary_crossentropy,200,20
2287,08/08/23-163232,08/08/23-163239,6.738935947418213,100,5.285270690917969,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,5.0,0.2,24,elu,normal,36,elu,0.0,tanh,Nadam,binary_crossentropy,400,20
2288,08/08/23-163239,08/08/23-163246,6.670579195022583,100,0.5506870150566101,0.7337057590484619,0.5491006970405579,0.5546524524688721,0.7445887327194214,0.5663751363754272,5.0,0.2,24,elu,normal,36,elu,0.2,sigmoid,Adam,binary_crossentropy,200,20
2289,08/08/23-163246,08/08/23-163252,6.280750274658203,100,0.5576429963111877,0.7039105892181396,0.5333467721939087,0.5504202246665955,0.7489177584648132,0.6133332848548889,5.0,0.2,24,elu,normal,36,elu,0.2,sigmoid,Adam,binary_crossentropy,400,20
2290,08/08/23-163253,08/08/23-163300,7.114348411560059,100,0.5480450987815857,0.7225325703620911,0.5220066905021667,0.5460942983627319,0.7359307408332825,0.4420696496963501,5.0,0.2,24,elu,normal,36,elu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
2291,08/08/23-163300,08/08/23-163307,6.955870151519775,100,0.5674625039100647,0.7039105892181396,0.5082413554191589,0.5882965326309204,0.709956705570221,0.510948896408081,5.0,0.2,24,elu,normal,36,elu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
2292,08/08/23-163307,08/08/23-163314,6.72739577293396,100,4.648218631744385,0.6536312699317932,0.18743455410003662,4.771937847137451,0.6450216174125671,0.08139533549547195,5.0,0.2,24,elu,normal,36,elu,0.2,tanh,Adam,binary_crossentropy,200,20
2293,08/08/23-163314,08/08/23-163321,6.35081672668457,100,4.18293571472168,0.6722532510757446,0.2904905676841736,3.8338522911071777,0.6666666865348816,0.38399994373321533,5.0,0.2,24,elu,normal,36,elu,0.2,tanh,Adam,binary_crossentropy,400,20
2294,08/08/23-163321,08/08/23-163328,7.143393278121948,100,5.285270690917969,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,5.0,0.2,24,elu,normal,36,elu,0.2,tanh,Nadam,binary_crossentropy,200,20
2295,08/08/23-163329,08/08/23-163335,6.746852874755859,100,5.286320686340332,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,5.0,0.2,24,elu,normal,36,elu,0.2,tanh,Nadam,binary_crossentropy,400,20
2296,08/08/23-163336,08/08/23-163342,6.658687114715576,100,0.5792835354804993,0.7225325703620911,0.5160440802574158,0.544770359992981,0.7575757503509521,0.5324674844741821,5.0,0.2,24,elu,normal,36,elu,0.4,sigmoid,Adam,binary_crossentropy,200,20
2297,08/08/23-163343,08/08/23-163350,7.091420650482178,100,0.6289605498313904,0.6983240246772766,0.5217769145965576,0.6102870106697083,0.6839826703071594,0.4965516924858093,5.0,0.2,24,elu,normal,36,elu,0.4,sigmoid,Adam,binary_crossentropy,400,20
2298,08/08/23-163350,08/08/23-163357,7.046537637710571,100,0.5430925488471985,0.7150837779045105,0.5114374756813049,0.5388078093528748,0.7359307408332825,0.4317203760147095,5.0,0.2,24,elu,normal,36,elu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
2299,08/08/23-163358,08/08/23-163404,6.825124263763428,100,0.5945462584495544,0.6945996284484863,0.49712133407592773,0.5925473570823669,0.7056276798248291,0.5526314973831177,5.0,0.2,24,elu,normal,36,elu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
2300,08/08/23-163405,08/08/23-163412,7.598742723464966,100,5.074704170227051,0.659217894077301,0.059057336300611496,5.609072685241699,0.6363636255264282,0.0,5.0,0.2,24,elu,normal,36,elu,0.4,tanh,Adam,binary_crossentropy,200,20
2301,08/08/23-163413,08/08/23-163419,6.351077556610107,100,5.285270690917969,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,5.0,0.2,24,elu,normal,36,elu,0.4,tanh,Adam,binary_crossentropy,400,20
2302,08/08/23-163419,08/08/23-163427,7.214574575424194,100,4.094369888305664,0.6256983280181885,0.2911582887172699,4.36940860748291,0.6796537041664124,0.20855611562728882,5.0,0.2,24,elu,normal,36,elu,0.4,tanh,Nadam,binary_crossentropy,200,20
2303,08/08/23-163427,08/08/23-163434,6.805443048477173,100,5.1152567863464355,0.6573556661605835,0.09768490493297577,5.609072208404541,0.6363636255264282,0.0,5.0,0.2,24,elu,normal,36,elu,0.4,tanh,Nadam,binary_crossentropy,400,20
2304,08/08/23-163434,08/08/23-163441,6.622097730636597,100,0.5925737619400024,0.6964617967605591,0.4507724940776825,0.588618814945221,0.7056276798248291,0.40162599086761475,5.0,0.25,12,relu,uniform,24,relu,0.0,sigmoid,Adam,binary_crossentropy,200,20
2305,08/08/23-163441,08/08/23-163447,6.282902956008911,100,0.6072614789009094,0.6834264397621155,0.3689159154891968,0.6142250299453735,0.6709956526756287,0.3870967626571655,5.0,0.25,12,relu,uniform,24,relu,0.0,sigmoid,Adam,binary_crossentropy,400,20
2306,08/08/23-163448,08/08/23-163455,6.987997531890869,100,0.5787442922592163,0.7094972133636475,0.48213711380958557,0.5970640778541565,0.7142857313156128,0.41705065965652466,5.0,0.25,12,relu,uniform,24,relu,0.0,sigmoid,Nadam,binary_crossentropy,200,20
2307,08/08/23-163455,08/08/23-163502,6.73778772354126,100,0.613876461982727,0.6759776473045349,0.2682270407676697,0.6263786554336548,0.6666666865348816,0.2524271607398987,5.0,0.25,12,relu,uniform,24,relu,0.0,sigmoid,Nadam,binary_crossentropy,400,20
2308,08/08/23-163502,08/08/23-163509,6.679643630981445,100,5.211211204528809,0.6573556661605835,0.016877634450793266,5.609072685241699,0.6363636255264282,0.0,5.0,0.25,12,relu,uniform,24,relu,0.0,tanh,Adam,binary_crossentropy,200,20
2309,08/08/23-163509,08/08/23-163516,6.320045709609985,100,2.6005027294158936,0.5437616109848022,0.42620110511779785,1.7054566144943237,0.6450216174125671,0.5060240030288696,5.0,0.25,12,relu,uniform,24,relu,0.0,tanh,Adam,binary_crossentropy,400,20
2310,08/08/23-163516,08/08/23-163523,7.237360715866089,100,0.6061750650405884,0.6927374005317688,0.4170321524143219,0.5878222584724426,0.701298713684082,0.42643800377845764,5.0,0.25,12,relu,uniform,24,relu,0.0,tanh,Nadam,binary_crossentropy,200,20
2311,08/08/23-163524,08/08/23-163530,6.792110919952393,100,1.3078179359436035,0.6722532510757446,0.503197431564331,0.5788567066192627,0.6796537041664124,0.4637680947780609,5.0,0.25,12,relu,uniform,24,relu,0.0,tanh,Nadam,binary_crossentropy,400,20
2312,08/08/23-163531,08/08/23-163537,6.563265800476074,100,0.5867118239402771,0.7076349854469299,0.45656725764274597,0.5928319096565247,0.701298713684082,0.37709134817123413,5.0,0.25,12,relu,uniform,24,relu,0.2,sigmoid,Adam,binary_crossentropy,200,20
2313,08/08/23-163538,08/08/23-163544,6.1958935260772705,100,0.6058831214904785,0.6945996284484863,0.4015178680419922,0.6220959424972534,0.6796537041664124,0.383333295583725,5.0,0.25,12,relu,uniform,24,relu,0.2,sigmoid,Adam,binary_crossentropy,400,20
2314,08/08/23-163544,08/08/23-163551,6.9951112270355225,100,0.5988019704818726,0.6797020435333252,0.37457147240638733,0.6180303692817688,0.6883116960525513,0.2149532288312912,5.0,0.25,12,relu,uniform,24,relu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
2315,08/08/23-163551,08/08/23-163558,6.703893661499023,100,0.5933869481086731,0.6759776473045349,0.39395609498023987,0.602812647819519,0.709956705570221,0.5037036538124084,5.0,0.25,12,relu,uniform,24,relu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
2316,08/08/23-163559,08/08/23-163605,6.6176817417144775,100,4.938854694366455,0.6685288548469543,0.13945719599723816,5.609072685241699,0.6363636255264282,0.0,5.0,0.25,12,relu,uniform,24,relu,0.2,tanh,Adam,binary_crossentropy,200,20
2317,08/08/23-163606,08/08/23-163612,6.254085302352905,100,5.0021820068359375,0.6201117038726807,0.0930698812007904,5.609072208404541,0.6363636255264282,0.0,5.0,0.25,12,relu,uniform,24,relu,0.2,tanh,Adam,binary_crossentropy,400,20
2318,08/08/23-163612,08/08/23-163619,7.1279137134552,100,0.8169136047363281,0.7076349854469299,0.5050720572471619,0.5969188213348389,0.7142857313156128,0.48636358976364136,5.0,0.25,12,relu,uniform,24,relu,0.2,tanh,Nadam,binary_crossentropy,200,20
2319,08/08/23-163620,08/08/23-163626,6.848549127578735,100,1.0593284368515015,0.6461824774742126,0.48754632472991943,0.6399915814399719,0.6883116960525513,0.5609755516052246,5.0,0.25,12,relu,uniform,24,relu,0.2,tanh,Nadam,binary_crossentropy,400,20
2320,08/08/23-163627,08/08/23-163635,8.44162392616272,100,0.6015057563781738,0.6927374005317688,0.4283524453639984,0.5918684005737305,0.6969696879386902,0.3386666178703308,5.0,0.25,12,relu,uniform,24,relu,0.4,sigmoid,Adam,binary_crossentropy,200,20
2321,08/08/23-163636,08/08/23-163642,6.216847658157349,100,0.5968820452690125,0.6945996284484863,0.37894734740257263,0.6127662658691406,0.6796537041664124,0.37288132309913635,5.0,0.25,12,relu,uniform,24,relu,0.4,sigmoid,Adam,binary_crossentropy,400,20
2322,08/08/23-163642,08/08/23-163649,7.071742296218872,100,0.5807362198829651,0.7057728171348572,0.40015092492103577,0.5920662879943848,0.701298713684082,0.3132866621017456,5.0,0.25,12,relu,uniform,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
2323,08/08/23-163650,08/08/23-163656,6.727153301239014,100,0.5857898592948914,0.6927374005317688,0.4141641855239868,0.5973060727119446,0.6969696879386902,0.4776118993759155,5.0,0.25,12,relu,uniform,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
2324,08/08/23-163657,08/08/23-163704,6.806408643722534,100,2.465630054473877,0.5493482351303101,0.46002987027168274,1.5286966562271118,0.6709956526756287,0.5105589032173157,5.0,0.25,12,relu,uniform,24,relu,0.4,tanh,Adam,binary_crossentropy,200,20
2325,08/08/23-163704,08/08/23-163710,6.250372886657715,100,5.23102331161499,0.659217894077301,0.027654532343149185,5.609072208404541,0.6363636255264282,0.0,5.0,0.25,12,relu,uniform,24,relu,0.4,tanh,Adam,binary_crossentropy,400,20
2326,08/08/23-163711,08/08/23-163718,7.079015254974365,100,2.060953140258789,0.5493482351303101,0.5409414172172546,1.6624213457107544,0.48917749524116516,0.5444443821907043,5.0,0.25,12,relu,uniform,24,relu,0.4,tanh,Nadam,binary_crossentropy,200,20
2327,08/08/23-163718,08/08/23-163725,6.720829248428345,100,4.320769786834717,0.6312848925590515,0.323413223028183,4.6520538330078125,0.6363636255264282,0.31147536635398865,5.0,0.25,12,relu,uniform,24,relu,0.4,tanh,Nadam,binary_crossentropy,400,20
2328,08/08/23-163725,08/08/23-163732,6.599792003631592,100,0.5727376937866211,0.7094972133636475,0.4043235778808594,0.5833616852760315,0.709956705570221,0.3994601368904114,5.0,0.25,12,relu,uniform,24,elu,0.0,sigmoid,Adam,binary_crossentropy,200,20
2329,08/08/23-163732,08/08/23-163738,6.177752733230591,100,0.5928089618682861,0.7132216095924377,0.5061674118041992,0.6022248268127441,0.7056276798248291,0.492537260055542,5.0,0.25,12,relu,uniform,24,elu,0.0,sigmoid,Adam,binary_crossentropy,400,20
2330,08/08/23-163738,08/08/23-163746,7.020493984222412,100,0.5902665257453918,0.6871508359909058,0.37210190296173096,0.6010497808456421,0.7142857313156128,0.32917529344558716,5.0,0.25,12,relu,uniform,24,elu,0.0,sigmoid,Nadam,binary_crossentropy,200,20
2331,08/08/23-163746,08/08/23-163752,6.582441806793213,100,0.6085245013237,0.6759776473045349,0.43713170289993286,0.6132148504257202,0.6926407217979431,0.4409448504447937,5.0,0.25,12,relu,uniform,24,elu,0.0,sigmoid,Nadam,binary_crossentropy,400,20
2332,08/08/23-163753,08/08/23-163800,6.628292083740234,100,3.167598247528076,0.6275604963302612,0.36495742201805115,2.9484829902648926,0.6883116960525513,0.2095237821340561,5.0,0.25,12,relu,uniform,24,elu,0.0,tanh,Adam,binary_crossentropy,200,20
2333,08/08/23-163800,08/08/23-163806,6.223147869110107,100,4.50882625579834,0.5027933120727539,0.39286091923713684,3.9014155864715576,0.5670995712280273,0.48979589343070984,5.0,0.25,12,relu,uniform,24,elu,0.0,tanh,Adam,binary_crossentropy,400,20
2334,08/08/23-163806,08/08/23-163813,7.045886993408203,100,0.6973997950553894,0.6834264397621155,0.38563236594200134,0.5824778079986572,0.6623376607894897,0.19642853736877441,5.0,0.25,12,relu,uniform,24,elu,0.0,tanh,Nadam,binary_crossentropy,200,20
2335,08/08/23-163814,08/08/23-163821,6.683175802230835,100,2.858410596847534,0.5884543657302856,0.38649216294288635,2.474485158920288,0.6623376607894897,0.23529410362243652,5.0,0.25,12,relu,uniform,24,elu,0.0,tanh,Nadam,binary_crossentropy,400,20
2336,08/08/23-163821,08/08/23-163828,6.606558084487915,100,0.5958680510520935,0.690875232219696,0.29461243748664856,0.608436644077301,0.6883116960525513,0.17204301059246063,5.0,0.25,12,relu,uniform,24,elu,0.2,sigmoid,Adam,binary_crossentropy,200,20
2337,08/08/23-163828,08/08/23-163834,6.2328574657440186,100,0.6134231686592102,0.6834264397621155,0.4505554735660553,0.6328228116035461,0.6883116960525513,0.4626864790916443,5.0,0.25,12,relu,uniform,24,elu,0.2,sigmoid,Adam,binary_crossentropy,400,20
2338,08/08/23-163834,08/08/23-163841,7.040194272994995,100,0.596435546875,0.6741154789924622,0.38821837306022644,0.5926702618598938,0.6883116960525513,0.3214285373687744,5.0,0.25,12,relu,uniform,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
2339,08/08/23-163842,08/08/23-163849,6.650018692016602,100,0.5973725318908691,0.7020484209060669,0.45591920614242554,0.6054239869117737,0.6753246784210205,0.41860461235046387,5.0,0.25,12,relu,uniform,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
2340,08/08/23-163849,08/08/23-163856,6.7069456577301025,100,3.0510945320129395,0.6629422903060913,0.3369334936141968,2.6973869800567627,0.6796537041664124,0.3187946081161499,5.0,0.25,12,relu,uniform,24,elu,0.2,tanh,Adam,binary_crossentropy,200,20
2341,08/08/23-163856,08/08/23-163902,6.291950225830078,100,2.2748701572418213,0.3910614550113678,0.4827963709831238,1.5179927349090576,0.3982684016227722,0.5442622303962708,5.0,0.25,12,relu,uniform,24,elu,0.2,tanh,Adam,binary_crossentropy,400,20
2342,08/08/23-163903,08/08/23-163910,7.109018325805664,100,3.441009759902954,0.5474860072135925,0.4050692617893219,3.36214017868042,0.5800865888595581,0.44075483083724976,5.0,0.25,12,relu,uniform,24,elu,0.2,tanh,Nadam,binary_crossentropy,200,20
2343,08/08/23-163910,08/08/23-163917,6.729107618331909,100,3.1580703258514404,0.5810055732727051,0.3575684428215027,2.825679063796997,0.6190476417541504,0.4567900598049164,5.0,0.25,12,relu,uniform,24,elu,0.2,tanh,Nadam,binary_crossentropy,400,20
2344,08/08/23-163917,08/08/23-163924,6.551067352294922,100,0.6142034530639648,0.659217894077301,0.04522889479994774,0.6334834098815918,0.6320346593856812,0.0,5.0,0.25,12,relu,uniform,24,elu,0.4,sigmoid,Adam,binary_crossentropy,200,20
2345,08/08/23-163924,08/08/23-163930,6.2089152336120605,100,0.6036702990531921,0.6741154789924622,0.3413460850715637,0.6158972978591919,0.6450216174125671,0.3050847053527832,5.0,0.25,12,relu,uniform,24,elu,0.4,sigmoid,Adam,binary_crossentropy,400,20
2346,08/08/23-163931,08/08/23-163938,7.054450988769531,100,0.6032341122627258,0.6983240246772766,0.4099821150302887,0.6159722208976746,0.6839826703071594,0.3538662791252136,5.0,0.25,12,relu,uniform,24,elu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
2347,08/08/23-163938,08/08/23-163945,6.695748567581177,100,0.6262309551239014,0.6815642714500427,0.24730858206748962,0.6411496996879578,0.649350643157959,0.22857140004634857,5.0,0.25,12,relu,uniform,24,elu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
2348,08/08/23-163945,08/08/23-163952,6.693439245223999,100,0.6825595498085022,0.6834264397621155,0.36833155155181885,0.5576251745223999,0.6753246784210205,0.25039243698120117,5.0,0.25,12,relu,uniform,24,elu,0.4,tanh,Adam,binary_crossentropy,200,20
2349,08/08/23-163952,08/08/23-163958,6.20478081703186,100,4.670511722564697,0.6610800623893738,0.16363632678985596,5.24700403213501,0.649350643157959,0.06896551698446274,5.0,0.25,12,relu,uniform,24,elu,0.4,tanh,Adam,binary_crossentropy,400,20
